Pkey,AreaID,PID,Area,ProcName,Password,ParameterName,EnglishName,isQuery,QID,isRequire,DefaultValues,hasFace,OnlyDisplay,Enable,CreateTime,UpdateTime
1922,112,13,PLSRBF-MAPPING,NULL,,缺點率,NG %,1,446,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1923,112,14,PLSRBF-MAPPING,NULL,,判定結果,OKorNG,0,640,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1924,112,15,PLSRBF-MAPPING,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1925,112,16,PLSRBF-MAPPING,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1926,113,1,LTHRAP-MAPPING,NULL,,檢驗板編,Panel No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1927,113,2,LTHRAP-MAPPING,NULL,,檢驗顆數,All inspect unit,1,504,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1931,113,3,LTHRAP-MAPPING,NULL,,氣泡 (>2%),Bubble (>2%),1,577,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1932,113,4,LTHRAP-MAPPING,NULL,,髒點 (>2%),Stain (>2%),1,578,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1933,113,5,LTHRAP-MAPPING,NULL,,板面凹陷 (>2%),Dent on panel (>2%),1,579,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1934,113,6,LTHRAP-MAPPING,NULL,,基板板面皺摺 (≧1 片),Core copper wrinkle (≧1 片),1,580,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1935,113,7,LTHRAP-MAPPING,NULL,,壓膜偏 (≧1 片),Dry film (≧1 片),1,581,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1936,113,8,LTHRAP-MAPPING,NULL,,前後預留銅邊 (≧1 片),,0,582,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1937,113,9,LTHRAP-MAPPING,NULL,,缺點總和,ALL NG,1,447,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1938,113,10,LTHRAP-MAPPING,NULL,,缺點率,NG %,1,448,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1939,113,11,LTHRAP-MAPPING,NULL,,判定結果,OKorNG,1,639,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1940,113,12,LTHRAP-MAPPING,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1941,113,13,LTHRAP-MAPPING,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1943,114,2,LTHCXP-MAPPING,NULL,,檢驗板編,Panel No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1944,114,3,LTHCXP-MAPPING,NULL,,檢驗顆數,All inspect unit,1,503,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1945,114,4,LTHCXP-MAPPING,NULL,,孔破出,Via hole break(>2%),1,583,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1946,114,5,LTHCXP-MAPPING,NULL,,MYLAR 是否被撕起(含刮傷) >2%,MYLAR peeling(including scratch) >2%,1,584,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1947,114,6,LTHCXP-MAPPING,NULL,,分割曝光不良 ≧1 片,Exposure 4cut defective product ≧1 片,1,585,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1948,114,7,LTHCXP-MAPPING,NULL,,缺點總和,ALL NG,1,460,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1949,114,8,LTHCXP-MAPPING,NULL,,缺點率,NG %,1,461,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1950,114,9,LTHCXP-MAPPING,NULL,,判定結果,OKorNG,1,638,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1951,114,10,LTHCXP-MAPPING,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1952,114,11,LTHCXP-MAPPING,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1953,117,3,SMKAVI-MAPPING,NULL,,排版數,Layout Pcs Qty,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1954,117,4,SMKAVI-MAPPING,NULL,,機台缺點數-Total,M/C All defect-Total,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1955,117,5,SMKAVI-MAPPING,NULL,,機台缺點數-Chip,M/C All defect-Chip,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1957,117,8,SMKAVI-MAPPING,NULL,,VRS 缺點數,,1,435,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1958,117,9,SMKAVI-MAPPING,NULL,,VRS 缺點率,,1,436,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1959,117,10,SMKAVI-MAPPING,NULL,,露銅缺點數,,1,437,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1960,117,11,SMKAVI-MAPPING,NULL,,露銅率,,1,438,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1961,117,12,SMKAVI-MAPPING,NULL,,EXP,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1962,117,13,SMKAVI-MAPPING,NULL,,曝光人員,EXP Operator,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1963,117,14,SMKAVI-MAPPING,NULL,,底片編號,Mask No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1964,117,15,SMKAVI-MAPPING,NULL,,綠漆下刮傷,Scratch under SM,1,464,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1965,117,16,SMKAVI-MAPPING,NULL,,綠漆刮傷,Scratch on SM,1,465,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1966,117,17,SMKAVI-MAPPING,NULL,,氣泡,Bubble,1,466,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1967,117,18,SMKAVI-MAPPING,NULL,,固定點露銅,Fix Cu Exposed,1,467,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1968,117,19,SMKAVI-MAPPING,NULL,,露銅_曝光型,Cu exposed_Exposure,1,468,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1969,117,20,SMKAVI-MAPPING,NULL,,露銅_異物型,Cu exposed_Foreign Material,1,470,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1970,117,21,SMKAVI-MAPPING,NULL,,綠漆上異物,Foreign Material above SM,1,471,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1971,117,22,SMKAVI-MAPPING,NULL,,綠漆下異物,Foreign Material under SM,1,472,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1972,117,23,SMKAVI-MAPPING,NULL,,綠漆反沾,Transparent Foreign Material,1,473,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1973,117,24,SMKAVI-MAPPING,NULL,,膜皺(PET),Wrinkle(PET),1,474,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1974,117,25,SMKAVI-MAPPING,NULL,,膜皺(板清機),Wrinkle(EXP),1,475,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1975,117,26,SMKAVI-MAPPING,NULL,,膜皺(撕膜痕),Wrinkle(Mylar),1,476,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1976,117,27,SMKAVI-MAPPING,NULL,,凹陷,Dent,1,477,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1977,117,28,SMKAVI-MAPPING,NULL,,銅顆粒,Cu Grain,1,478,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1978,117,29,SMKAVI-MAPPING,NULL,,綠漆汙染/變色,SM Stain/Discoloration,1,479,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1979,117,30,SMKAVI-MAPPING,NULL,,顯影不潔/殘墨,Undevelop/Scum,1,480,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1980,117,31,SMKAVI-MAPPING,NULL,,銅面汙染/氧化,Pollution/Oxidation,1,481,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1981,117,32,SMKAVI-MAPPING,NULL,,吸嘴痕跡,Suction Mark,1,482,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1982,117,33,SMKAVI-MAPPING,NULL,,指紋,Finger Mark,1,483,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1983,117,34,SMKAVI-MAPPING,NULL,,綠漆滾輪痕跡,Roller Mark,1,484,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1984,117,35,SMKAVI-MAPPING,NULL,,綠漆面線條,SM DI overlap,1,485,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1985,117,36,SMKAVI-MAPPING,NULL,,壓痕,PET Mark,1,486,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1986,117,37,SMKAVI-MAPPING,NULL,,曝光偏移,Misalignment,1,487,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1987,117,38,SMKAVI-MAPPING,NULL,,機構圖不符,Design diagram NG,1,488,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1988,117,39,SMKAVI-MAPPING,NULL,,綠漆殘影,SR Mark,1,489,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1989,117,40,SMKAVI-MAPPING,NULL,,SMT/光學點不完整,SMT/Fiducial Mark abnormal,1,490,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1990,117,41,SMKAVI-MAPPING,NULL,,銅線路浮離,Copper Circuit Lift,1,491,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1991,117,42,SMKAVI-MAPPING,NULL,,ABF板裂,ABF Crack,1,492,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1992,117,43,SMKAVI-MAPPING,NULL,,板裂,Crack,1,493,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1993,117,44,SMKAVI-MAPPING,NULL,,氣泡爆板,Blistering,1,494,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1994,117,45,SMKAVI-MAPPING,NULL,,其他主缺,Others Major,1,469,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1995,116,2,IMTIMT-MAPPING,NULL,,檢驗板編,Panel No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1996,116,3,IMTIMT-MAPPING,NULL,,檢驗顆數,All inspect unit,1,649,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1997,116,4,IMTIMT-MAPPING,NULL,,綠漆膜種,TYPE,1,651,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1998,116,11,IMTIMT-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-水紋,Incoming inspection_Apperance (Frequency:1pnl/Lot)-Water Mark,1,517,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
1999,116,12,IMTIMT-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-板面刮傷,Incoming inspection_Apperance (Frequency:1pnl/Lot)-Scratch on panel,1,518,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2000,116,13,IMTIMT-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-防焊異色_白霧,Incoming inspection_Apperance (Frequency:1pnl/Lot)-SMK discoloration_(Mist),1,519,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2001,116,14,IMTIMT-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-綠漆破損,Incoming inspection_Apperance (Frequency:1pnl/Lot)-SMK Broken,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2002,116,15,IMTIMT-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-綠漆污染變色,Incoming inspection_Apperance (Frequency:1pnl/Lot)-Contamination_Discolored,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2003,116,16,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-水紋,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-Water Mark,1,520,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2004,116,17,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-板面刮傷,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-Scratch on panel,1,521,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2005,116,19,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-綠漆面線條,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-SM DI overlap,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2006,116,20,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-板面污染,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-Contamination on panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2007,116,21,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-綠漆月暈,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-SMK Haloing,1,522,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2008,116,22,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-氧化異色,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-Oxidation discoloration,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2009,116,23,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-綠漆破損,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-SMK Broken,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2010,116,24,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-綠漆污染變色,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-Contamination_Discolored,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2011,116,25,IMTIMT-MAPPING,NULL,,出料_外觀 (頻率:1pnl/Lot.)-顯影不潔,Outgoing inspect_Apperance (Frequency:1pnl/Lot)-Scum,1,523,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2012,116,26,IMTIMT-MAPPING,NULL,,缺點總和,ALL NG,1,443,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2013,116,27,IMTIMT-MAPPING,NULL,,缺點率,NG %,1,444,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2014,116,28,IMTIMT-MAPPING,NULL,,判定結果,OKorNG,1,646,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2015,116,29,IMTIMT-MAPPING,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2016,116,30,IMTIMT-MAPPING,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2017,118,3,IMTIMT-MAPPING,NULL,,檢驗顆數,All inspect unit,1,650,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2018,118,5,IMTIMT-MAPPING,NULL,,水紋,Water Mark,1,524,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2019,118,6,IMTIMT-MAPPING,NULL,,綠漆汙染,Contamination On SM,1,525,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2020,118,7,IMTIMT-MAPPING,NULL,,銅面汙染,Contamination On Pad,1,526,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2021,118,8,IMTIMT-MAPPING,NULL,,板面刮傷,Scratch on panel,1,527,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2022,118,9,IMTIMT-MAPPING,NULL,,氣泡,Bubble,1,528,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2023,118,10,IMTIMT-MAPPING,NULL,,錫面異色-非Bump色差,IMT discoloration-非Bump色差,0,529,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2024,118,12,IMTIMT-MAPPING,NULL,,目視變色-顯微鏡可見,Visual Discoloration-顯微鏡可見,0,589,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2025,118,14,IMTIMT-MAPPING,NULL,,漏銅,Cu Exposed,1,530,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2026,118,15,IMTIMT-MAPPING,NULL,,錫面刮傷,IMT scratch,1,531,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2027,118,16,IMTIMT-MAPPING,NULL,,防焊刮傷-非點狀刮傷,SMK scratch-非點狀刮傷,0,565,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2028,118,18,IMTIMT-MAPPING,NULL,,錫面異物,Foreign material on IMT,1,564,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2029,118,19,IMTIMT-MAPPING,NULL,,錫面異色(灰錫),IMT Discoloration(Gray),1,563,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2030,118,20,IMTIMT-MAPPING,NULL,,錫面凹陷,Tin Dent,1,562,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2031,118,21,IMTIMT-MAPPING,NULL,,錫塊殘留,Tin residue on pad,1,561,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2032,118,22,IMTIMT-MAPPING,NULL,,綠漆破損沾錫,Tin on SM Scratch,1,560,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2033,118,23,IMTIMT-MAPPING,NULL,,錫面黑點,Black Spot On Pad,1,559,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2034,118,24,IMTIMT-MAPPING,NULL,,綠漆殘留,SM Scum,1,558,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2035,118,25,IMTIMT-MAPPING,NULL,,綠漆假性漏銅,Fake Cu Exposed,1,557,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2036,118,26,IMTIMT-MAPPING,NULL,,咬蝕不完全(殘銅),Cu Residue,1,556,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2037,118,27,IMTIMT-MAPPING,NULL,,Bump/光學點/SMT異常,Bump/Fiducial mark/SMT,1,555,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2038,118,28,IMTIMT-MAPPING,NULL,,缺點總和,ALL NG,1,439,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2039,118,29,IMTIMT-MAPPING,NULL,,缺點率,NG %,1,440,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2040,119,2,PTH#1#2-MAPPING,NULL,,檢驗版編,Panel No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2041,119,3,PTH#1#2-MAPPING,NULL,,排版數,Mapping,1,513,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2042,119,4,PTH#1#2-MAPPING,NULL,,板面刮傷,Scratch on panel,1,569,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2043,119,5,PTH#1#2-MAPPING,NULL,,ABF 破洞,ABF Hole,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2044,119,6,PTH#1#2-MAPPING,NULL,,銅顆粒,Cu Grain,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2045,119,7,PTH#1#2-MAPPING,NULL,,板面污染,Contamination on panel,1,570,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2046,119,8,PTH#1#2-MAPPING,NULL,,氣化異色,Oxidation discoloration,1,571,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2047,119,9,PTH#1#2-MAPPING,NULL,,孔底變色,Via Hole discoloration,1,572,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2048,119,10,PTH#1#2-MAPPING,NULL,,黑孔,Black Via,1,573,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2049,119,11,PTH#1#2-MAPPING,NULL,,板面破捐,Damage on panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2050,119,12,PTH#1#2-MAPPING,NULL,,環形靶異常,Ring targets error,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2051,119,13,PTH#1#2-MAPPING,NULL,,Bump/光學點/SMT異常,Fiducial Mark/SMT NG,1,574,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2052,119,14,PTH#1#2-MAPPING,NULL,,孔底,Foot Via Hole Foot,1,575,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2053,119,15,PTH#1#2-MAPPING,NULL,,板面異色,Discoloration on panel,0,576,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2054,119,16,PTH#1#2-MAPPING,NULL,,板面凹陷,Dent on panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2055,119,17,PTH#1#2-MAPPING,NULL,,板面異物,Foreign material on panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2056,119,18,PTH#1#2-MAPPING,NULL,,上鍍不良,Poor plating,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2057,119,19,PTH#1#2-MAPPING,NULL,,缺點總和,ALL NG,1,462,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2058,119,20,PTH#1#2-MAPPING,NULL,,缺點率,NG %,1,463,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2059,119,21,PTH#1#2-MAPPING,NULL,,判定結果,OKorNG,1,645,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2060,119,22,PTH#1#2-MAPPING,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2061,119,23,PTH#1#2-MAPPING,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2062,107,27,MDLDBR-MAPPING,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2063,108,3,WPRWPR-MAPPING,NULL,,檢驗片數,All inspect unit,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2064,108,17,WPRWPR-MAPPING,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2065,106,21,PTHPCU-MAPPING,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2067,107,20,MDLDBR-MAPPING,NULL,,孔內異物通孔,Foreign material in through hole,1,603,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2069,110,8,PLGPTR-MAPPING,NULL,,其他次缺,Others(Minor),1,539,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2070,110,13,PLGPTR-MAPPING,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2071,116,1,IMTDSC-MAPPING,NULL,,狀態 進料/首件/量產,Status Incoming/First item/Production,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2072,118,2,IMTIMT-MAPPING,NULL,,狀態 進料/首件/量產,Status Incoming/First item/Production,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2073,120,2,IMTPRE-MAPPING,NULL,,狀態 進料/首件/量產,Status Incoming /First item/Production,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2074,120,3,IMTPRE-MAPPING,NULL,,檢驗顆數,All inspect unit,1,648,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2075,120,4,IMTPRE-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-水紋,Incoming inspection_Apperance (Frequency:1pnl/Lot)-Water Mark,1,566,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2076,120,5,IMTPRE-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-綠漆污染變色,Incoming inspection_Apperance (Frequency:1pnl/Lot)-Contamination_Discolored,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2077,120,6,IMTPRE-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-板面破損,Incoming inspection_Apperance (Frequency:1pnl/Lot)-Damage on Panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
2078,120,7,IMTPRE-MAPPING,NULL,,進料_外觀 (頻率:1pnl/Lot.)-板面污染,Incoming inspection_Apperance (Frequency:1pnl/Lot)-Contamination on Panel,1,567,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
